seqnames	start	end	width	strand	source	type	score	phase	gene_id	gene_type	gene_name	level	hgnc_id	havana_gene	transcript_id	transcript_type	transcript_name	transcript_support_level	tag	havana_transcript	exon_number	exon_id	ont	protein_id	ccdsid
chr10	52314281	52318042	3762	+	HAVANA	gene	NA	NA	ENSG00000107984.10	protein_coding	DKK1	2	HGNC:2891	OTTHUMG00000018247.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr10	53802771	55627942	1825172	-	HAVANA	gene	NA	NA	ENSG00000150275.20	protein_coding	PCDH15	2	HGNC:14674	OTTHUMG00000018259.17	NA	NA	NA	NA	overlapping_locus	NA	NA	NA	NA	NA	NA
chr10	56357227	56361273	4047	-	HAVANA	gene	NA	NA	ENSG00000122952.17	protein_coding	ZWINT	2	HGNC:13195	OTTHUMG00000018261.3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr10	58191517	58267894	76378	-	HAVANA	gene	NA	NA	ENSG00000151151.6	protein_coding	IPMK	2	HGNC:20739	OTTHUMG00000018268.2	NA	NA	NA	NA	overlapping_locus	NA	NA	NA	NA	NA	NA
chr10	58269162	58289586	20425	+	HAVANA	gene	NA	NA	ENSG00000122873.12	protein_coding	CISD1	2	HGNC:30880	OTTHUMG00000018266.3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr10	58334979	58370751	35773	+	HAVANA	gene	NA	NA	ENSG00000072401.15	protein_coding	UBE2D1	2	HGNC:12474	OTTHUMG00000018269.3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr10	58385345	58399220	13876	+	HAVANA	gene	NA	NA	ENSG00000108064.11	protein_coding	TFAM	2	HGNC:11741	OTTHUMG00000018270.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr10	58512872	58831435	318564	+	HAVANA	gene	NA	NA	ENSG00000122870.12	protein_coding	BICC1	2	HGNC:19351	OTTHUMG00000018271.4	NA	NA	NA	NA	overlapping_locus	NA	NA	NA	NA	NA	NA
chr10	58999482	59066396	66915	+	HAVANA	gene	NA	NA	ENSG00000237949.2	lncRNA	LINC00844	1	HGNC:45031	OTTHUMG00000018273.13	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr10	59176643	59247774	71132	+	HAVANA	gene	NA	NA	ENSG00000165443.12	protein_coding	PHYHIPL	2	HGNC:29378	OTTHUMG00000018276.3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr10	59246130	59363181	117052	-	HAVANA	gene	NA	NA	ENSG00000148541.13	protein_coding	FAM13C	1	HGNC:19371	OTTHUMG00000018277.13	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr10	59650764	59736002	85239	-	HAVANA	gene	NA	NA	ENSG00000165449.12	protein_coding	SLC16A9	2	HGNC:23520	OTTHUMG00000018283.4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr10	59788747	59906556	117810	-	HAVANA	gene	NA	NA	ENSG00000108091.11	protein_coding	CCDC6	2	HGNC:18782	OTTHUMG00000018284.3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr10	60026298	60733490	707193	-	HAVANA	gene	NA	NA	ENSG00000151150.22	protein_coding	ANK3	1	HGNC:494	OTTHUMG00000018288.16	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr10	60778331	60794852	16522	+	HAVANA	gene	NA	NA	ENSG00000170312.16	protein_coding	CDK1	2	HGNC:1722	OTTHUMG00000018290.6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr10	60869438	61001440	132003	-	HAVANA	gene	NA	NA	ENSG00000072422.17	protein_coding	RHOBTB1	2	HGNC:18738	OTTHUMG00000018292.2	NA	NA	NA	NA	ncRNA_host	NA	NA	NA	NA	NA	NA
chr10	61406642	61453381	46740	-	HAVANA	gene	NA	NA	ENSG00000196932.12	protein_coding	TMEM26	2	HGNC:28550	OTTHUMG00000018293.4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr10	61662929	61766766	103838	+	HAVANA	gene	NA	NA	ENSG00000183346.9	protein_coding	CABCOCO1	2	HGNC:28678	OTTHUMG00000018295.6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr10	61901684	62096944	195261	+	HAVANA	gene	NA	NA	ENSG00000150347.17	protein_coding	ARID5B	2	HGNC:17362	OTTHUMG00000018298.3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr10	62183035	62268844	85810	-	HAVANA	gene	NA	NA	ENSG00000182010.11	protein_coding	RTKN2	2	HGNC:19364	OTTHUMG00000018299.6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr10	62339553	62375166	35614	-	HAVANA	gene	NA	NA	ENSG00000288011.1	lncRNA	RP11-120C12.4	2	NA	OTTHUMG00000194809.1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr10	62374192	62480288	106097	+	HAVANA	gene	NA	NA	ENSG00000138311.18	protein_coding	ZNF365	1	HGNC:18194	OTTHUMG00000192644.2	NA	NA	NA	NA	overlapping_locus	NA	NA	NA	NA	NA	NA
chr10	62804720	62808479	3760	+	HAVANA	gene	NA	NA	ENSG00000181915.5	protein_coding	ADO	2	HGNC:23506	OTTHUMG00000018306.3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr10	63133247	63155031	21785	+	HAVANA	gene	NA	NA	ENSG00000148572.16	protein_coding	NRBF2	2	HGNC:19692	OTTHUMG00000018309.3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr10	63167221	63521850	354630	-	HAVANA	gene	NA	NA	ENSG00000171988.19	protein_coding	JMJD1C	1	HGNC:12313	OTTHUMG00000018311.7	NA	NA	NA	NA	ncRNA_host	NA	NA	NA	NA	NA	NA
chr10	63521401	63625128	103728	+	HAVANA	gene	NA	NA	ENSG00000165476.14	protein_coding	REEP3	2	HGNC:23711	OTTHUMG00000018318.6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr10	63664664	64693446	1028783	+	HAVANA	gene	NA	NA	ENSG00000228566.2	lncRNA	RP11-170M17.1	2	NA	OTTHUMG00000018320.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr10	65570338	65880289	309952	+	HAVANA	gene	NA	NA	ENSG00000228065.11	lncRNA	LINC01515	1	HGNC:51210	OTTHUMG00000018330.34	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr10	65912457	67763637	1851181	-	HAVANA	gene	NA	NA	ENSG00000183230.18	protein_coding	CTNNA3	2	HGNC:2511	OTTHUMG00000018334.8	NA	NA	NA	NA	ncRNA_host	NA	NA	NA	NA	NA	NA
chr10	66926036	67101551	175516	+	HAVANA	gene	NA	NA	ENSG00000198739.11	protein_coding	LRRTM3	2	HGNC:19410	OTTHUMG00000018332.3	NA	NA	NA	NA	overlapping_locus	NA	NA	NA	NA	NA	NA
chr10	67796669	67838188	41520	-	HAVANA	gene	NA	NA	ENSG00000108176.15	protein_coding	DNAJC12	2	HGNC:28908	OTTHUMG00000018339.5	NA	NA	NA	NA	ncRNA_host	NA	NA	NA	NA	NA	NA
chr10	67884656	67918390	33735	+	HAVANA	gene	NA	NA	ENSG00000096717.12	protein_coding	SIRT1	2	HGNC:14929	OTTHUMG00000018340.3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr10	67921899	68075301	153403	-	HAVANA	gene	NA	NA	ENSG00000148634.16	protein_coding	HERC4	1	HGNC:24521	OTTHUMG00000018343.7	NA	NA	NA	NA	overlapping_locus	NA	NA	NA	NA	NA	NA
chr10	68230595	68232113	1519	-	HAVANA	gene	NA	NA	ENSG00000179774.9	protein_coding	ATOH7	2	HGNC:13907	OTTHUMG00000018346.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr10	68282660	68333049	50390	-	HAVANA	gene	NA	NA	ENSG00000108187.16	protein_coding	PBLD	2	HGNC:23301	OTTHUMG00000073949.6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr10	68331174	68343193	12020	+	HAVANA	gene	NA	NA	ENSG00000096746.18	protein_coding	HNRNPH3	2	HGNC:5043	OTTHUMG00000018349.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr10	68341107	68407294	66188	-	HAVANA	gene	NA	NA	ENSG00000204130.14	protein_coding	RUFY2	2	HGNC:19761	OTTHUMG00000018353.7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr10	68414064	68472121	58058	-	HAVANA	gene	NA	NA	ENSG00000138346.15	protein_coding	DNA2	2	HGNC:2939	OTTHUMG00000018352.6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr10	68477998	68527523	49526	-	HAVANA	gene	NA	NA	ENSG00000122912.15	protein_coding	SLC25A16	2	HGNC:10986	OTTHUMG00000018354.3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr10	68560337	68694487	134151	+	HAVANA	gene	NA	NA	ENSG00000138336.9	protein_coding	TET1	2	HGNC:29484	OTTHUMG00000018359.2	NA	NA	NA	NA	overlapping_locus	NA	NA	NA	NA	NA	NA
chr10	68632371	68632727	357	+	HAVANA	gene	NA	NA	ENSG00000213025.2	processed_pseudogene	COX20P1	2	HGNC:31435	OTTHUMG00000018360.1	NA	NA	NA	NA	overlapping_locus	NA	NA	NA	NA	NA	NA
chr10	68698500	68700794	2295	+	HAVANA	gene	NA	NA	ENSG00000260400.1	lncRNA	RP11-119F7.5	2	NA	OTTHUMG00000176181.1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr10	68721012	68792377	71366	+	HAVANA	gene	NA	NA	ENSG00000060339.14	protein_coding	CCAR1	1	HGNC:24236	OTTHUMG00000018361.6	NA	NA	NA	NA	ncRNA_host	NA	NA	NA	NA	NA	NA
chr10	68827531	68895432	67902	+	HAVANA	gene	NA	NA	ENSG00000165730.16	protein_coding	STOX1	2	HGNC:23508	OTTHUMG00000018367.9	NA	NA	NA	NA	ncRNA_host	NA	NA	NA	NA	NA	NA
chr10	68901286	68946847	45562	+	HAVANA	gene	NA	NA	ENSG00000107625.14	protein_coding	DDX50	2	HGNC:17906	OTTHUMG00000018362.3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr10	68956170	68985068	28899	+	HAVANA	gene	NA	NA	ENSG00000165732.13	protein_coding	DDX21	2	HGNC:2744	OTTHUMG00000018366.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr10	68988803	69043544	54742	+	HAVANA	gene	NA	NA	ENSG00000198954.9	protein_coding	KIFBP	2	HGNC:23419	OTTHUMG00000018363.7	NA	NA	NA	NA	overlapping_locus	NA	NA	NA	NA	NA	NA
chr10	69088103	69104805	16703	+	HAVANA	gene	NA	NA	ENSG00000122862.5	protein_coding	SRGN	2	HGNC:9361	OTTHUMG00000018369.2	NA	NA	NA	NA	ncRNA_host	NA	NA	NA	NA	NA	NA
chr10	69123512	69174412	50901	+	HAVANA	gene	NA	NA	ENSG00000122958.15	protein_coding	VPS26A	2	HGNC:12711	OTTHUMG00000018376.4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr10	69180234	69209099	28866	+	HAVANA	gene	NA	NA	ENSG00000156502.14	protein_coding	SUPV3L1	2	HGNC:11471	OTTHUMG00000018375.4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr10	69220332	69267552	47221	+	HAVANA	gene	NA	NA	ENSG00000156510.13	protein_coding	HKDC1	2	HGNC:23302	OTTHUMG00000018371.3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr10	69269984	69401884	131901	+	HAVANA	gene	NA	NA	ENSG00000156515.24	protein_coding	HK1	2	HGNC:4922	OTTHUMG00000018380.16	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr10	69403903	69416918	13016	-	HAVANA	gene	NA	NA	ENSG00000075073.15	protein_coding	TACR2	2	HGNC:11527	OTTHUMG00000018377.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr10	69451465	69507666	56202	+	HAVANA	gene	NA	NA	ENSG00000099282.10	protein_coding	TSPAN15	1	HGNC:23298	OTTHUMG00000018381.4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr10	69510166	69544257	34092	+	HAVANA	gene	NA	NA	ENSG00000287306.1	lncRNA	RP11-404C6.6	2	NA	OTTHUMG00000195183.1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr10	69630247	69633596	3350	+	HAVANA	gene	NA	NA	ENSG00000171224.9	protein_coding	FAM241B	2	HGNC:23519	OTTHUMG00000018383.4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr10	69994276	70019496	25221	-	HAVANA	gene	NA	NA	ENSG00000224222.2	lncRNA	LINC02636	1	HGNC:54119	OTTHUMG00000018395.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr10	70052544	70112282	59739	+	HAVANA	gene	NA	NA	ENSG00000099284.15	protein_coding	MACROH2A2	1	HGNC:14453	OTTHUMG00000018396.4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr10	70098223	70132934	34712	-	HAVANA	gene	NA	NA	ENSG00000042286.15	protein_coding	AIFM2	2	HGNC:21411	OTTHUMG00000018398.3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr10	70137981	70146700	8720	-	HAVANA	gene	NA	NA	ENSG00000156521.14	protein_coding	TYSND1	2	HGNC:28531	OTTHUMG00000018397.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr10	70147289	70170523	23235	-	HAVANA	gene	NA	NA	ENSG00000079332.15	protein_coding	SAR1A	2	HGNC:10534	OTTHUMG00000018400.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr10	70202835	70233911	31077	-	HAVANA	gene	NA	NA	ENSG00000180817.12	protein_coding	PPA1	2	HGNC:9226	OTTHUMG00000018399.3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr10	70247329	70284004	36676	-	HAVANA	gene	NA	NA	ENSG00000148734.8	protein_coding	NPFFR1	2	HGNC:17425	OTTHUMG00000018404.3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr10	70298970	70382650	83681	-	HAVANA	gene	NA	NA	ENSG00000172731.15	protein_coding	LRRC20	2	HGNC:23421	OTTHUMG00000018407.4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr10	70404145	70428618	24474	+	HAVANA	gene	NA	NA	ENSG00000148730.7	protein_coding	EIF4EBP2	2	HGNC:3289	OTTHUMG00000018409.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr10	70478767	70568450	89684	+	HAVANA	gene	NA	NA	ENSG00000107719.9	protein_coding	PALD1	2	HGNC:23530	OTTHUMG00000018411.3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr10	70672506	70762441	89936	+	HAVANA	gene	NA	NA	ENSG00000138316.11	protein_coding	ADAMTS14	2	HGNC:14899	OTTHUMG00000018414.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr10	70815948	70881184	65237	+	HAVANA	gene	NA	NA	ENSG00000166224.17	protein_coding	SGPL1	2	HGNC:10817	OTTHUMG00000018421.3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr10	70882280	70888565	6286	-	HAVANA	gene	NA	NA	ENSG00000166228.9	protein_coding	PCBD1	2	HGNC:8646	OTTHUMG00000018417.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr10	71212570	71302864	90295	+	HAVANA	gene	NA	NA	ENSG00000107731.12	protein_coding	UNC5B	2	HGNC:12568	OTTHUMG00000018422.1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr10	71319259	71381423	62165	+	HAVANA	gene	NA	NA	ENSG00000198246.9	protein_coding	SLC29A3	2	HGNC:23096	OTTHUMG00000018424.7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr10	71396920	71815947	419028	+	HAVANA	gene	NA	NA	ENSG00000107736.22	protein_coding	CDH23	1	HGNC:13733	OTTHUMG00000019347.18	NA	NA	NA	NA	ncRNA_host	NA	NA	NA	NA	NA	NA
chr10	71711701	71737824	26124	-	HAVANA	gene	NA	NA	ENSG00000214688.6	protein_coding	C10orf105	2	HGNC:20304	OTTHUMG00000018427.4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr10	71747556	71773520	25965	-	HAVANA	gene	NA	NA	ENSG00000107738.20	protein_coding	VSIR	2	HGNC:30085	OTTHUMG00000018426.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr10	71816298	71851325	35028	-	HAVANA	gene	NA	NA	ENSG00000197746.14	protein_coding	PSAP	2	HGNC:9498	OTTHUMG00000018429.6	NA	NA	NA	NA	ncRNA_host	NA	NA	NA	NA	NA	NA
chr10	71964395	72013558	49164	+	HAVANA	gene	NA	NA	ENSG00000122863.6	protein_coding	CHST3	2	HGNC:1971	OTTHUMG00000018431.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr10	72059034	72089032	29999	-	HAVANA	gene	NA	NA	ENSG00000107742.13	protein_coding	SPOCK2	2	HGNC:13564	OTTHUMG00000018430.4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr10	72096032	72217134	121103	-	HAVANA	gene	NA	NA	ENSG00000138303.18	protein_coding	ASCC1	1	HGNC:24268	OTTHUMG00000018434.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr10	72216000	72235860	19861	+	HAVANA	gene	NA	NA	ENSG00000166295.9	protein_coding	ANAPC16	2	HGNC:26976	OTTHUMG00000018433.4	NA	NA	NA	NA	ncRNA_host	NA	NA	NA	NA	NA	NA
chr10	72220752	72220852	101	+	ENSEMBL	gene	NA	NA	ENSG00000200170.1	misc_RNA	Y_RNA	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr10	72273919	72276036	2118	+	HAVANA	gene	NA	NA	ENSG00000168209.6	protein_coding	DDIT4	2	HGNC:24944	OTTHUMG00000183961.3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr10	72332830	72355149	22320	-	HAVANA	gene	NA	NA	ENSG00000148719.16	protein_coding	DNAJB12	2	HGNC:14891	OTTHUMG00000018436.4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr10	72367327	72626191	258865	-	HAVANA	gene	NA	NA	ENSG00000107745.19	protein_coding	MICU1	2	HGNC:1530	OTTHUMG00000018437.13	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr10	72692131	72887694	195564	+	HAVANA	gene	NA	NA	ENSG00000156026.14	protein_coding	MCU	2	HGNC:23526	OTTHUMG00000018443.3	NA	NA	NA	NA	overlapping_locus	NA	NA	NA	NA	NA	NA
chr10	73005833	73006595	763	-	HAVANA	gene	NA	NA	ENSG00000213700.3	processed_pseudogene	RPL17P50	1	HGNC:45098	OTTHUMG00000018448.1	NA	NA	NA	NA	pseudo_consens	NA	NA	NA	NA	NA	NA
chr10	73007217	73096974	89758	-	HAVANA	gene	NA	NA	ENSG00000122884.13	protein_coding	P4HA1	2	HGNC:8546	OTTHUMG00000018449.3	NA	NA	NA	NA	ncRNA_host	NA	NA	NA	NA	NA	NA
chr10	73098044	73101297	3254	-	HAVANA	gene	NA	NA	ENSG00000272630.1	lncRNA	RP11-344N10.5	2	NA	OTTHUMG00000186419.1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr10	73110375	73131828	21454	+	HAVANA	gene	NA	NA	ENSG00000166321.14	protein_coding	NUDT13	2	HGNC:18827	OTTHUMG00000018453.3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr10	73130155	73169055	38901	-	HAVANA	gene	NA	NA	ENSG00000122882.11	protein_coding	ECD	2	HGNC:17029	OTTHUMG00000018451.7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr10	73168119	73244504	76386	+	HAVANA	gene	NA	NA	ENSG00000138286.15	protein_coding	FAM149B1	2	HGNC:29162	OTTHUMG00000067794.3	NA	NA	NA	NA	overlapping_locus	NA	NA	NA	NA	NA	NA
chr10	73183362	73247255	63894	-	HAVANA	gene	NA	NA	ENSG00000213551.7	protein_coding	DNAJC9	2	HGNC:19123	OTTHUMG00000196006.1	NA	NA	NA	NA	overlapping_locus	NA	NA	NA	NA	NA	NA
chr10	73247342	73248268	927	-	HAVANA	gene	NA	NA	ENSG00000288559.1	lncRNA	RP11-152N13.10	2	NA	OTTHUMG00000018461.4	NA	NA	NA	NA	overlapping_locus	NA	NA	NA	NA	NA	NA
chr10	73248843	73252693	3851	-	HAVANA	gene	NA	NA	ENSG00000182180.14	protein_coding	MRPS16	2	HGNC:14048	OTTHUMG00000018454.2	NA	NA	NA	NA	overlapping_locus	NA	NA	NA	NA	NA	NA
chr10	73252791	73254349	1559	+	HAVANA	gene	NA	NA	ENSG00000227540.1	lncRNA	DNAJC9-AS1	1	NA	OTTHUMG00000018458.1	NA	NA	NA	NA	overlapping_locus	NA	NA	NA	NA	NA	NA
chr10	73253759	73358859	105101	-	HAVANA	gene	NA	NA	ENSG00000156042.18	protein_coding	CFAP70	2	HGNC:30726	OTTHUMG00000018459.3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr10	73375101	73414076	38976	-	HAVANA	gene	NA	NA	ENSG00000138279.16	protein_coding	ANXA7	2	HGNC:545	OTTHUMG00000018463.6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr10	73423579	73433561	9983	-	HAVANA	gene	NA	NA	ENSG00000166343.10	protein_coding	MSS51	2	HGNC:21000	OTTHUMG00000018464.6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr10	73436433	73496024	59592	-	HAVANA	gene	NA	NA	ENSG00000107758.16	protein_coding	PPP3CB	2	HGNC:9315	OTTHUMG00000018472.3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr10	73495525	73520070	24546	+	HAVANA	gene	NA	NA	ENSG00000221817.10	lncRNA	PPP3CB-AS1	2	HGNC:50750	OTTHUMG00000018470.8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr10	73497538	73625994	128457	-	HAVANA	gene	NA	NA	ENSG00000166348.19	protein_coding	USP54	2	HGNC:23513	OTTHUMG00000018469.8	NA	NA	NA	NA	ncRNA_host	NA	NA	NA	NA	NA	NA
chr10	73631612	73641474	9863	-	HAVANA	gene	NA	NA	ENSG00000177791.12	protein_coding	MYOZ1	2	HGNC:13752	OTTHUMG00000018466.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr10	73730562	73737311	6750	+	HAVANA	gene	NA	NA	ENSG00000250959.2	transcribed_unprocessed_pseudogene	GLUD1P3	1	HGNC:4338	OTTHUMG00000018477.2	NA	NA	NA	NA	overlapping_locus	NA	NA	NA	NA	NA	NA
chr10	73742995	73744230	1236	-	HAVANA	gene	NA	NA	ENSG00000279088.1	TEC	RP11-574K11.24	2	NA	OTTHUMG00000176185.1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr10	73744372	73772161	27790	+	HAVANA	gene	NA	NA	ENSG00000176986.16	protein_coding	SEC24C	2	HGNC:10705	OTTHUMG00000018476.6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr10	73772276	73780251	7976	+	HAVANA	gene	NA	NA	ENSG00000196968.11	protein_coding	FUT11	2	HGNC:19233	OTTHUMG00000018483.3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr10	73782047	73783652	1606	+	HAVANA	gene	NA	NA	ENSG00000172586.8	protein_coding	CHCHD1	2	HGNC:23518	OTTHUMG00000018475.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr10	73785606	73801797	16192	+	HAVANA	gene	NA	NA	ENSG00000214655.11	protein_coding	ZSWIM8	2	HGNC:23528	OTTHUMG00000018486.5	NA	NA	NA	NA	overlapping_locus	NA	NA	NA	NA	NA	NA
chr10	73812501	73874591	62091	-	HAVANA	gene	NA	NA	ENSG00000148660.21	protein_coding	CAMK2G	2	HGNC:1463	OTTHUMG00000018492.4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr10	73909177	73917496	8320	+	HAVANA	gene	NA	NA	ENSG00000122861.16	protein_coding	PLAU	2	HGNC:9052	OTTHUMG00000018494.6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr10	73995193	74121363	126171	+	HAVANA	gene	NA	NA	ENSG00000035403.18	protein_coding	VCL	2	HGNC:12665	OTTHUMG00000018498.4	NA	NA	NA	NA	overlapping_locus	NA	NA	NA	NA	NA	NA
chr10	74120255	74150842	30588	-	HAVANA	gene	NA	NA	ENSG00000185009.13	protein_coding	AP3M1	2	HGNC:569	OTTHUMG00000018497.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr10	74151202	74709963	558762	+	HAVANA	gene	NA	NA	ENSG00000156110.15	protein_coding	ADK	2	HGNC:257	OTTHUMG00000018506.4	NA	NA	NA	NA	overlapping_locus	NA	NA	NA	NA	NA	NA
chr10	74824927	75032624	207698	+	HAVANA	gene	NA	NA	ENSG00000156650.14	protein_coding	KAT6B	2	HGNC:17582	OTTHUMG00000018509.9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr10	75099586	75182123	82538	+	HAVANA	gene	NA	NA	ENSG00000156671.15	protein_coding	SAMD8	2	HGNC:26320	OTTHUMG00000018515.10	NA	NA	NA	NA	overlapping_locus	NA	NA	NA	NA	NA	NA
chr10	75210154	75231448	21295	+	HAVANA	gene	NA	NA	ENSG00000165637.13	protein_coding	VDAC2	2	HGNC:12672	OTTHUMG00000018517.6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr10	75233641	75236030	2390	-	HAVANA	gene	NA	NA	ENSG00000165644.11	protein_coding	COMTD1	2	HGNC:26309	OTTHUMG00000018518.3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr10	75397830	75401764	3935	-	HAVANA	gene	NA	NA	ENSG00000165655.17	protein_coding	ZNF503	2	HGNC:23589	OTTHUMG00000018526.3	NA	NA	NA	NA	overlapping_locus	NA	NA	NA	NA	NA	NA
chr10	75431624	76560168	1128545	+	HAVANA	gene	NA	NA	ENSG00000148655.15	protein_coding	LRMDA	1	HGNC:23405	OTTHUMG00000018532.5	NA	NA	NA	NA	overlapping_locus	NA	NA	NA	NA	NA	NA
chr10	76869601	77638369	768769	-	HAVANA	gene	NA	NA	ENSG00000156113.24	protein_coding	KCNMA1	1	HGNC:6284	OTTHUMG00000018543.33	NA	NA	NA	NA	overlapping_locus	NA	NA	NA	NA	NA	NA
chr10	77790791	77926755	135965	-	HAVANA	gene	NA	NA	ENSG00000151208.17	protein_coding	DLG5	2	HGNC:2904	OTTHUMG00000018548.5	NA	NA	NA	NA	ncRNA_host	NA	NA	NA	NA	NA	NA
chr10	77927372	77929824	2453	+	HAVANA	gene	NA	NA	ENSG00000233871.2	lncRNA	DLG5-AS1	1	HGNC:45109	OTTHUMG00000018547.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr10	77969251	78029515	60265	-	HAVANA	gene	NA	NA	ENSG00000148606.13	protein_coding	POLR3A	2	HGNC:30074	OTTHUMG00000018550.3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
